"","X","Y","Tree_loss","Pop_densit","Dist_sett","Slope","Elevation","Annual_Rai","Dist_track","Dist_road","Dist_river","Dist_edge","Dist_defor","treated"
"619",904755,7960965,0,0.0789754241705,468.614990234,7.60928869247,581,2122,4662.75683594,14160.0322266,2750.36352539,228,1035.76062012,1
"620",904905,7960965,0,0.0769206434488,366.196655273,5.25895309448,559,2122,4752.13623047,14161.1435547,2885.30761719,153,1072.05407715,1
"621",905055,7960965,0,0.0747342854738,305.941162109,3.37228679657,550,2120,4844.51220703,14163.8447266,3021.67163086,120,1101.45361328,1
"622",905205,7960965,0,0.072207570076,313.209197998,1.39176344872,542,2120,4939.71679688,14168.1328125,3159.27197266,108,1036.19494629,1
"623",905355,7960965,0,0.0702680498362,384.187469482,17.5969295502,573,2120,5037.58886719,14174.0078125,3297.95385742,216,989.545349121,1
"624",905505,7960965,0,0.0607590973377,492.036590576,22.0923633575,598,2120,5137.97607422,14181.4667969,3437.58642578,350,964.209533691,1
"625",905655,7960965,0,0.0592254512012,617.737792969,22.149066925,649,2120,5240.73486328,14190.5078125,3578.05810547,390,960.46862793,1
"626",905805,7960965,0,0.059332806617,752.396179199,14.0549535751,674,2120,5345.72705078,14201.1269531,3719.27416992,240,976.729248047,1
"627",905955,7960965,1,0.0560607537627,891.964111328,18.6402759552,654,2159,5452.82519531,14213.3212891,3861.15258789,90,1008.46417236,1
"628",906555,7960965,10,0.0571498833597,1470.91809082,18.2728900909,524,2159,5220.34472656,14277.7626953,4434.01611328,30,810.555358887,1
"629",895305,7960815,0,0.21124689281,3198.20263672,18.1226997375,360,2182,127.279220581,14350.6972656,674.166137695,42,630.713867188,1
"630",895455,7960815,0,0.210113972425,3157.84741211,18.4483718872,391,2182,30,14320.4052734,798.811645508,182,655.209899902,1
"631",895605,7960815,0,0.20562890172,3124.17993164,26.6063785553,402,2105,42.4264068604,14291.6230469,924.175292969,331,711.196166992,1
"632",895755,7960815,0,0.199314981699,3097.41821289,30.449962616,493,2105,150,14264.3613281,1049.57128906,467,792.022705078,1
"633",895905,7960815,0,0.19957369566,3077.74267578,9.83200359344,555,2105,254.558441162,14238.6269531,1180.72009277,582,890.954528809,1
"634",896055,7960815,0,0.174351379275,3065.28955078,22.6381626129,559,2105,361.247833252,14214.4296875,1306.98120117,711,1002.64648438,1
"635",896205,7960815,0,0.167449593544,3060.14697266,22.8380336761,548,2020,483.735473633,14191.7753906,1436.55834961,845,1123.29870605,1
"636",896355,7960815,0,0.161791548133,3062.35205078,12.6255464554,520,2020,618.465820313,14170.6738281,1569.77709961,981,1250.31994629,1
"637",896505,7960815,0,0.136569723487,3071.88867188,19.4712200165,542,2020,758.946655273,14151.1308594,1703.93664551,1120,1374.11791992,1
"638",896655,7960815,0,0.126630350947,3088.68896484,20.6857185364,563,2020,902.496520996,14133.1523438,1839.80981445,1261,1494.59020996,1
"639",896805,7960815,0,0.120618902147,3112.63549805,21.5463504791,580,2020,1047.85498047,14116.7451172,1977.72595215,1398,1592.26257324,1
"640",896955,7960815,0,0.119141414762,3143.56494141,37.123374939,690,2020,1194.36169434,14101.9150391,2117.28588867,1538,1697.05627441,1
"641",897105,7960815,0,0.115675039589,3181.2734375,31.0670490265,758,1917,1341.64074707,14088.6660156,2258.18505859,1578,1806.23913574,1
"642",897255,7960815,0,0.118432819843,3225.52319336,14.3102388382,793,1917,1489.4630127,14077.0029297,2400.1875,1430,1920.93725586,1
"643",897405,7960815,0,0.110878936946,3276.04956055,12.7725782394,802,1917,1637.1315918,14064.6582031,2543.10839844,1283,1924.21411133,1
"644",897555,7960815,0,0.109364151955,3332.56665039,18.4591007233,803,1917,1783.17138672,14028.328125,2686.80102539,1136,1851.51293945,1
"645",897705,7960815,0,0.107488885522,3394.77539063,14.9314174652,807,1917,1929.81860352,13993.1591797,2831.14819336,990,1785.18908691,1
"646",897855,7960815,0,0.103863842785,3462.36914063,21.8292541504,840,1917,2076.94482422,13959.5126953,2976.05444336,845,1727.54162598,1
"647",898005,7960815,0,0.103171698749,3535.03881836,18.3298206329,888,1917,2224.45507813,13927.4013672,3121.44189453,702,1681.33874512,1
"648",898155,7960815,0,0.0995662510395,3612.47827148,25.8493251801,940,1818,2372.27734375,13896.8339844,3267.24658203,564,1647.5435791,1
"649",898305,7960815,0,0.0994250699878,3694.38769531,31.772562027,1012,1818,2520.35717773,13867.8222656,3413.41479492,433,1523.22021484,1
"650",898455,7960815,0,0.106302924454,3780.47607422,11.9046878815,1052,1818,2668.65136719,13840.3759766,3559.90161133,295,1398.46350098,1
"651",898605,7960815,0,0.101751476526,3870.46508789,10.7696828842,1032,1818,2817.1262207,13814.5029297,3706.66967773,170,1279.14038086,1
"652",898755,7960815,0,0.101388119161,3964.08886719,11.3338165283,1008,1818,2965.75463867,13790.2138672,3701.08081055,95,1166.91906738,1
"653",898905,7960815,0,0.103066124022,4061.09594727,13.7788572311,1005,1818,3114.5144043,13767.5166016,3557.87866211,95,1064.04882813,1
"654",899055,7960815,0,0.106593966484,4161.25,8.45910644531,1018,1817,3263.38769531,13746.4179688,3415.25976563,201,973.498840332,1
"655",899205,7960815,0,0.110093586147,4264.32861328,10.8049478531,1032,1817,3412.35986328,13726.9257813,3273.30102539,342,898.999450684,1
"656",899355,7960815,0,0.114747487009,4297.96484375,17.1686420441,1064,1817,3561.41821289,13709.0478516,3132.09204102,488,835.703308105,1
"657",899505,7960815,0,0.122268222272,4280.65429688,16.4195461273,1072,1817,3692.43823242,13692.7900391,2991.73852539,636,794.292114258,1
"658",899655,7960815,0,0.121964298189,4268.54785156,16.0798301697,1066,1817,3652.61547852,13678.1582031,2852.36743164,780,780,1
"659",899805,7960815,0,0.124357439578,4261.68994141,9.46232223511,1050,1817,3618.57714844,13665.15625,2714.12963867,785,785.175109863,1
"660",899955,7960815,0,0.123044744134,4260.10546875,9.19103336334,1037,1817,3590.48754883,13653.7910156,2577.20776367,816,816.088256836,1
"661",900105,7960815,0,0.116999126971,4263.80126953,7.60928869247,1028,1808,3568.48706055,13644.0644531,2441.82299805,872,872.06652832,1
"662",900255,7960815,0,0.122459448874,4272.76269531,13.8284931183,1047,1808,3552.68920898,13635.9814453,2308.24609375,949,948.683288574,1
"663",900405,7960815,0,0.123962715268,4286.95703125,16.3323001862,1065,1808,3543.17651367,13629.5449219,2176.80957031,1041,1041.39331055,1
"664",900555,7960815,0,0.115610584617,4306.33251953,19.7928085327,1071,1792,3540,13624.7568359,2047.92578125,1146,1145.51293945,1
"665",900705,7960815,0,0.126856341958,4330.81982422,21.4589233398,1122,1792,3540,13621.6191406,1922.10827637,1031,1256.06530762,1
"666",900855,7960815,0,0.128711268306,4283.70166016,24.6522350311,1109,1792,3540,13620.1318359,1800,883,1374.11791992,1
"667",901005,7960815,0,0.0878247991204,4134.56152344,13.2065668106,1079,1792,3540,13620.0332031,1682.40893555,735,1497.89855957,1
"668",901155,7960815,0,0.0911493450403,3985.48608398,11.616186142,1097,1792,3540,13621.1894531,1570.35021973,589,1626.09960938,1
"669",901305,7960815,0,0.0922561585903,3836.48266602,14.1295032501,1102,1792,3541.14379883,13623.9970703,1465.09387207,446,1757.75427246,1
"670",901455,7960815,0,0.094281502068,3687.56005859,4.78729057312,1128,1792,3548.1262207,13628.4550781,1368.21044922,309,1892.14160156,1
"671",901605,7960815,0,0.0901177302003,3538.72851563,6.6963467598,1121,1817,3561.41821289,13634.5625,1281.60058594,192,2028.05322266,1
"672",901755,7960815,0,0.0814585536718,3390,7.97323322296,1104,1817,3580.94970703,13642.3164063,1207.47668457,120,2105.3503418,1
"673",901905,7960815,0,0.0778528675437,3241.38867188,21.7713680267,1091,1817,3606.61889648,13651.7138672,1148.25952148,170,2190.20556641,1
"674",902055,7960815,0,0.0758992284536,3092.91113281,21.8805274963,1024,1817,3638.29638672,13662.7519531,1106.34533691,134,2156.03808594,1
"675",902205,7960815,0,0.0763041973114,2944.58813477,12.6255464554,986,1817,3675.82641602,13675.4267578,1083.74353027,90,2080.625,1
"676",902355,7960815,0,0.0793087258935,2796.4440918,13.9648809433,962,1817,3719.03222656,13689.7333984,1081.66540527,30,2013.57885742,1
"677",902505,7960815,0,0.0803504809737,2648.5090332,11.8048343658,940,1901,3767.71826172,13705.6669922,1100.22729492,42,1955.76074219,1
"678",902655,7960815,0,0.0876392871141,2500.81982422,16.4938793182,957,1901,3821.67504883,13723.2216797,1138.41992188,182,1908.00939941,1
"679",902805,7960815,0,0.0900127589703,2353.4230957,10.7797718048,979,1901,3880.68286133,13742.390625,1194.36169434,331,1871.09594727,1
"680",902955,7960815,0,0.0934754610062,2206.37719727,25.7709827423,926,1901,3944.51513672,13763.1679688,1265.70141602,481,1845.6706543,1
"681",903105,7960815,0,0.103111110628,2059.75732422,14.738401413,880,1901,4011.70776367,13785.546875,1350,631,1781.90905762,1
"682",903255,7960815,0,0.100757263601,1913.66137695,15.3594264984,853,1901,4082.31542969,13809.5185547,1444.99133301,666,1679.19628906,1
"683",903405,7960815,0,0.0995078012347,1768.21948242,15.3459501266,814,1901,4157.13867188,13835.0751953,1548.70910645,591,1584.04541016,1
"684",903555,7960815,0,0.0978868082166,1623.60705566,16.874540329,787,2022,4217.32128906,13862.2080078,1659.51794434,547,1497.89855957,1
"685",903705,7960815,1,0.0931401103735,1480.06762695,10.2247200012,758,2022,4274.02636719,13890.9072266,1776.09118652,543,1422.39233398,1
"686",903855,7960815,0,0.0910137817264,1337.94616699,9.83200359344,729,2022,4335.18164063,13921.1640625,1897.36657715,579,1358.30773926,1
"687",904005,7960815,0,0.0904969722033,1197.7479248,7.65304899216,722,2022,4400.60205078,13952.9677734,2022.49841309,582,1288.60388184,1
"688",904155,7960815,0,0.0876453965902,1060.23583984,7.06204414368,699,2022,4470.10058594,13986.3076172,2150.8137207,467,1233.28833008,1
"689",904305,7960815,0,0.0822444632649,926.606689453,24.0948429108,678,2022,4543.48974609,14010.5136719,2281.77563477,376,1194.36169434,1
"690",904455,7960815,0,0.0830878838897,798.811645508,15.6918296814,621,2122,4620.58447266,14010,2414.95336914,323,1173.4564209,1
"691",904605,7960815,10,0.0798253193498,680.147033691,6.1373796463,601,2122,4701.20214844,14010,2550,192,1170.38452148,1
"692",904755,7960815,17,0.0773181393743,576.281188965,16.8083152771,583,2122,4785.16455078,14010.0322266,2686.63354492,95,1166.91906738,1
"693",904905,7960815,7,0.0730101466179,496.588348389,7.23384475708,559,2122,4872.29931641,14011.15625,2824.6237793,30,1064.04882813,1
"694",905055,7960815,0,0.0720671638846,453.982391357,11.4712572098,566,2120,4962.43896484,14013.8857422,2963.78125,30,973.498840332,1
"695",905205,7960815,0,0.06899163872,458.911743164,9.19103336334,534,2120,5055.42285156,14018.2207031,3103.94921875,30,898.999450684,1
"696",905355,7960815,0,0.0632883682847,510,19.4512004852,568,2120,5151.09716797,14024.1582031,3244.99609375,153,844.807678223,1
"697",905505,7960815,0,0.0602465942502,595.482971191,15.7703552246,594,2120,5249.31445313,14031.6962891,3386.81274414,301,814.984680176,1
"698",905655,7960815,0,0.0591457076371,702.922485352,18.6614398956,632,2120,5349.93457031,14040.8330078,3529.3059082,408,810.555358887,1
"699",905805,7960815,0,0.0559194013476,823.771789551,7.06204414368,676,2120,5452.82519531,14051.5654297,3672.39697266,268,829.758972168,1
"700",905955,7960815,0,0.0576803572476,952.942810059,26.4644756317,639,2159,5557.859375,14063.8896484,3816.01879883,150,874.64276123,1
"701",906105,7960815,0,0.058475792408,1087.47412109,7.39395809174,636,2159,5619.69726563,14077.8017578,3960.11352539,90,941.541259766,1
"702",906255,7960815,2,0.0573409833014,1225.60192871,14.8335256577,592,2159,5523.99316406,14093.2958984,4104.63134766,42,1015.13543701,1
"703",906405,7960815,5,0.0562349595129,1366.23571777,22.1280899048,566,2159,5430.74560547,14110.3681641,4249.52929688,42,976.729248047,1
"704",906555,7960815,0,0.0572315864265,1508.67492676,21.1355266571,538,2159,5340.08447266,14129.0126953,4394.76953125,85,960.46862793,1
"705",895455,7960665,0,0.209858596325,3012.72290039,18.779920578,349,2182,150,14173.3730469,715.611633301,150,662.721679688,1
"706",895605,7960665,0,0.208250358701,2977.41503906,21.8292541504,369,2105,42.4264068604,14144.2919922,845.340148926,255,692.603759766,1
"707",895755,7960665,0,0.201491266489,2949.32202148,35.6691207886,454,2105,42.4264068604,14116.7451172,973.498840332,376,751.797851563,1
"708",895905,7960665,0,0.200224980712,2928.65161133,14.3977966309,504,2105,150,14090.7412109,1101.45361328,510,834.086303711,1
"709",896055,7960665,0,0.185698762536,2915.56176758,9.8375749588,513,2105,284.604980469,14066.2890625,1234.38244629,646,933.380981445,1
"710",896205,7960665,0,0.169197529554,2910.15454102,25.3117523193,519,2020,429.534637451,14043.3974609,1368.53930664,787,1044.84448242,1
"711",896355,7960665,0,0.156904935837,2912.47314453,20.1983509064,480,2020,577.061523438,14022.0722656,1504.7923584,926,1164.98925781,1
"712",896505,7960665,0,0.14448723197,2922.49902344,13.2986030579,501,2020,725.603210449,14002.3212891,1643.44152832,1064,1284.05603027,1
"713",896655,7960665,0,0.131893187761,2940.15307617,29.6869335175,562,2020,873.61315918,13984.1513672,1783.92822266,1205,1380.3260498,1
"714",896805,7960665,0,0.123777739704,2965.29931641,27.1972770691,646,2020,1018.67559814,13967.5693359,1925.85046387,1348,1484.92419434,1
"715",896955,7960665,0,0.119154646993,2997.74926758,29.9222869873,672,2020,1164.98925781,13952.5800781,2068.9128418,1477,1594.52185059,1
"716",897105,7960665,0,0.116471387446,3037.26855469,26.132856369,745,1917,1312.13562012,13939.1894531,2212.89404297,1563,1710.26318359,1
"717",897255,7960665,0,0.120625190437,3083.58569336,17.6310844421,794,1917,1459.86303711,13927.4013672,2357.62597656,1413,1830.98339844,1
"718",897405,7960665,0,0.114636972547,3136.39916992,13.0691518784,841,1917,1608.01123047,13917.2197266,2502.97827148,1263,1955.76074219,1
"719",897555,7960665,0,0.113016948104,3195.38720703,15.1694574356,839,1917,1756.47375488,13882.7412109,2648.84887695,1114,1985.67370605,1
"720",897705,7960665,0,0.108428657055,3260.21459961,15.84516716,846,1917,1905.17712402,13847.2021484,2795.15649414,964,1922.34228516,1
"721",897855,7960665,0,0.10436295718,3330.54052734,23.1105079651,872,1917,2054.0690918,13813.2001953,2941.83618164,815,1860.9675293,1
"722",898005,7960665,0,0.104483902454,3406.02416992,17.7217559814,912,1917,2203.11132813,13780.7470703,3088.8347168,666,1721.54003906,1
"723",898155,7960665,0,0.0998743772507,3486.33056641,17.0831432343,955,1818,2352.27539063,13749.8544922,3236.10888672,518,1584.04541016,1
"724",898305,7960665,0,0.100315734744,3571.13427734,17.4248905182,998,1818,2501.53955078,13720.5322266,3383.62231445,371,1449.03417969,1
"725",898455,7960665,0,0.0998363643885,3660.12304688,11.3481197357,1026,1818,2650.88671875,13692.7900391,3531.34545898,228,1317.26989746,1
"726",898605,7960665,0,0.101691260934,3752.9987793,8.21995925903,1014,1818,2800.3034668,13666.6386719,3679.25268555,108,1189.83190918,1
"727",898905,7960665,0,0.0999532043934,3949.30371094,7.8609585762,998,1818,3099.30639648,13619.140625,3515.25244141,30,954.829833984,1
"728",899055,7960665,0,0.102326877415,4052.22167969,7.36374044418,1023,1817,3248.87670898,13597.8125,3370.83081055,180,852.760253906,1
"729",899205,7960665,0,0.109526202083,4158.00439453,10.2247200012,1049,1817,3398.48486328,13578.1074219,3226.91796875,330,766.615966797,1
"730",899355,7960665,0,0.114345103502,4266.43896484,15.0216398239,1070,1817,3548.1262207,13560.0332031,3083.58569336,480,697.782226563,1
"731",899505,7960665,0,0.118995025754,4377.328125,8.98487663269,1094,1817,3697.79663086,13543.5966797,2940.91821289,630,647.611022949,1
"732",899655,7960665,0,0.119172401726,4418.2578125,7.23384475708,1070,1817,3798.1706543,13528.8027344,2799.01757813,630,630,1
"733",899805,7960665,0,0.123635351658,4411.63232422,10.7444162369,1062,1817,3765.44824219,13515.6572266,2658.00683594,636,636.396118164,1
"734",899955,7960665,0,0.122833244503,4410.10205078,2.36199140549,1043,1817,3738.4621582,13504.1660156,2518.03491211,674,674.166137695,1
"735",900105,7960665,0,0.123870998621,4413.671875,8.21995925903,1055,1808,3717.33764648,13494.3320313,2379.28564453,741,740.9453125,1
"736",900255,7960665,0,0.121607586741,4422.32958984,6.60375547409,1055,1808,3702.17504883,13486.1591797,2241.98583984,830,829.758972168,1
"737",900405,7960665,0,0.128751754761,4436.04541016,7.59464359283,1082,1808,3693.04760742,13479.6513672,2106.41870117,933,933.380981445,1
"738",900555,7960665,0,0.120550490916,4454.77294922,20.821149826,1116,1792,3690,13474.8095703,1972.9420166,1045,1044.84448242,1
"739",900705,7960665,0,0.126599907875,4450.62939453,17.7132816315,1149,1792,3690,13471.6367188,1842.00976563,1063,1164.98925781,1
"740",900855,7960665,0,0.13123510778,4302.04589844,16.9195098877,1144,1792,3690,13470.1337891,1714.20532227,920,1291.39465332,1
"741",901005,7960665,0,0.144106343389,4153.56494141,10.8601112366,1105,1792,3690,13470.0332031,1590.28295898,780,1422.39233398,1
"742",901155,7960665,0,0.090956710279,4005.1965332,19.5932579041,1085,1792,3690,13471.2021484,1471.22399902,644,1556.82373047,1
"743",901305,7960665,0,0.0872617661953,3856.95483398,14.5387601852,1081,1792,3691.09741211,13474.0419922,1358.30773926,516,1693.87133789,1
"744",901455,7960665,0,0.0889574885368,3708.85424805,13.7366952896,1104,1792,3697.79663086,13478.5498047,1253.19592285,404,1832.94848633,1
"745",901605,7960665,0,0.0848982408643,3560.9128418,9.87092685699,1107,1817,3710.55249023,13484.7246094,1158.01550293,309,1973.62609863,1
"746",901755,7960665,0,0.0813383683562,3413.15112305,9.13694572449,1091,1817,3729.30297852,13492.5644531,1075.40686035,270,2115.58496094,1
"747",901905,7960665,0,0.0754419416189,3265.59326172,28.4854679108,1071,1817,3753.95800781,13502.0664063,1008.46417236,295,2258.58374023,1
"748",902055,7960665,0,0.0734179019928,3118.26879883,13.362200737,1026,1817,3784.40209961,13513.2265625,960.46862793,277,2284.73193359,1
"749",902205,7960665,0,0.0777624547482,2971.21191406,12.0527391434,995,1817,3820.49731445,13526.0419922,934.344665527,216,2213.70727539,1
